,ID1,ID2,Similarity,comp1,comp2,comprop1,comprop2,prop,SET,data
1800,1800,2597,0.76,<lipo>|Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1,<lipo>|Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1,3.3,2.66,0.6399999999999997,train,lipo
1801,1801,3056,0.7938144329896907,<lipo>|COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC(=O)N)CC4,<lipo>|COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(C)CC4,3.1,2.72,0.3799999999999999,train,lipo
1802,1802,2489,0.5353535353535354,<lipo>|OC(=O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,<lipo>|CN(C)CC(O)COc1ccc(Nc2ncc(C)c(Nc3ccccc3)n2)cc1,1.65,2.0,-0.3500000000000001,train,lipo
1803,1803,2171,0.3116883116883117,<lipo>|COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,<lipo>|COc1ccc(cc1)C(=O)N2CCCC2=O,0.99,0.93,0.05999999999999994,train,lipo
1804,1804,2643,0.5862068965517241,<lipo>|Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,<lipo>|Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,-1.33,-0.37,-0.9600000000000001,train,lipo
1805,1805,2140,0.7692307692307693,<lipo>|COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,<lipo>|Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,2.0,3.06,-1.06,train,lipo
1806,1806,2822,0.7802197802197802,<lipo>|CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,<lipo>|C[C@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,2.2,2.8,-0.5999999999999996,train,lipo
1807,1807,2888,0.40816326530612246,<lipo>|C[C@H]([C@H](O)c1ccc(O)cc1)N2CCC(O)(CC2)c3ccccc3,<lipo>|OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c4ccc(Cl)cc4,0.91,2.25,-1.3399999999999999,train,lipo
1808,1808,1901,0.6344086021505376,<lipo>|CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccsc4,<lipo>|CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4oc5ccccc5c4,0.9,2.1,-1.2000000000000002,train,lipo
1809,1809,2294,0.5217391304347826,<lipo>|N(c1ccccc1)c2[nH]nnc2c3ccccc3,<lipo>|N(c1ccccc1)c2ncnc3ccccc23,3.37,2.94,0.43000000000000016,train,lipo
1810,1810,2388,0.6842105263157895,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2S(=O)(=O)N4CC[C@@H](O)C4,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,3.32,3.15,0.16999999999999993,train,lipo
1811,1811,1970,0.5797101449275363,<lipo>|CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3cccnc3)CC2)c4ccc(cc4)C(=O)N5CCC5,<lipo>|CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3c[nH]c(C)n3)CC2)c4ccc(cc4)C(=O)N(C)CC,3.02,2.11,0.9100000000000001,train,lipo
1812,1812,3001,0.5360824742268041,<lipo>|COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OCC(C)C)C,<lipo>|COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc3nonc23)C(=O)OC(C)C)C,3.59,3.77,-0.18000000000000016,train,lipo
1813,1813,2038,0.4897959183673469,<lipo>|C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,<lipo>|COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,-0.35,-0.82,0.47,train,lipo
1814,1814,2309,0.42696629213483145,<lipo>|C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,<lipo>|CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,3.25,3.3,-0.04999999999999982,train,lipo
1815,1815,2079,1.0,<lipo>|CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(=O)(=O)C,<lipo>|CC(C)Cc1ccc(cc1)[C@H](C)C(=O)NS(=O)(=O)C,0.51,0.56,-0.050000000000000044,train,lipo
1816,1816,2762,0.5950413223140496,<lipo>|CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)C4CCC4,<lipo>|CS(=O)(=O)c1ccc(CC(=O)N(C2CC2)C3CCN(CCC(c4ccccc4)c5ccccc5)CC3)cc1,3.2,2.89,0.31000000000000005,train,lipo
1817,1817,2806,0.2962962962962963,<lipo>|COc1c2OC(=O)C=Cc2cc3ccoc13,<lipo>|COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,1.97,3.5,-1.53,train,lipo
1818,1818,2276,0.6842105263157895,<lipo>|Oc1cccc(c1)c2nc3ccc(O)cc3s2,<lipo>|Oc1ccc2nc(sc2c1)c3ccccc3,3.7,3.99,-0.29000000000000004,train,lipo
1819,1819,2109,0.411214953271028,<lipo>|COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,<lipo>|COc1ccc(CN2CCc3c(C2)[nH]c4ccccc34)cc1OC,2.41,3.1,-0.69,train,lipo
1820,1820,2069,0.5,<lipo>|CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,<lipo>|O=C(CC12CC3CC(CC(C3)C1)C2)Nc4cccc5ncccc45,3.56,3.83,-0.27,train,lipo
1821,1821,2655,0.5689655172413793,<lipo>|CS(=O)(=O)c1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,<lipo>|CS(=O)(=O)c1ccc2nc(sc2c1)N3CCN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,0.67,1.49,-0.82,train,lipo
1822,1822,2944,0.7340425531914894,<lipo>|CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3,<lipo>|OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,0.44,0.49,-0.04999999999999999,train,lipo
1823,1823,2678,1.0,<lipo>|CCCSc1c(cnn1[C@@H]2CC[C@H](CC2)C(=O)O)C(=O)NC3CCCCC3,<lipo>|CCCSc1c(cnn1[C@@H]2CC[C@@H](CC2)C(=O)O)C(=O)NC3CCCCC3,1.03,1.39,-0.3599999999999999,train,lipo
1824,1824,2603,0.5760869565217391,<lipo>|Nc1nc(OCc2nccs2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,<lipo>|Nc1nc(OC2CCCC2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,0.47,1.5,-1.03,train,lipo
1825,1825,2635,0.7402597402597403,<lipo>|CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ncccn3,<lipo>|CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,2.07,1.86,0.20999999999999974,train,lipo
1826,1826,1857,0.5853658536585366,<lipo>|NS(=O)(=O)c1nc2ccccc2s1,<lipo>|Nc1nc2ccccc2s1,1.35,2.0,-0.6499999999999999,train,lipo
1827,1827,3193,0.8461538461538461,<lipo>|COc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC,<lipo>|COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,3.16,2.9,0.26000000000000023,train,lipo
1828,1828,2787,0.5252525252525253,<lipo>|COc1ccccc1N2CCN(CC3=C(Br)C(=O)N(N3C)c4ccccc4)CC2,<lipo>|Cn1c(CN2CCN(CC2)c3ccccc3)nc4ccccc14,2.5,3.11,-0.6099999999999999,train,lipo
1829,1829,2837,0.3984375,<lipo>|C[C@H](NC(=O)c1cccc2CCN(Cc3ccc(Cl)cc3)c12)c4ccc(cc4)C(=O)O,<lipo>|Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4)ccc1OCC(=O)O,1.47,1.38,0.09000000000000008,train,lipo
1830,1830,2118,0.3333333333333333,<lipo>|CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,<lipo>|C[C@@](CCc1ccc(cc1)c2ccc(Cl)cc2)(C(=O)NO)S(=O)(=O)C,0.6,2.4,-1.7999999999999998,train,lipo
1831,1831,3298,0.5172413793103449,<lipo>|CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,<lipo>|COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,3.59,2.99,0.5999999999999996,train,lipo
1832,1832,2859,0.8829787234042553,<lipo>|COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,<lipo>|CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,2.36,2.63,-0.27,train,lipo
1833,1833,2352,0.4431818181818182,<lipo>|OC1=C(C(=O)Nc2cc(Cl)ccc12)c3cccc(Oc4ccccc4)c3,<lipo>|Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,2.96,3.31,-0.3500000000000001,train,lipo
1834,1834,2507,0.8617021276595744,<lipo>|C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(c(C)cc3n2)c4ccncc4)cc1,<lipo>|COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4,3.45,3.11,0.3400000000000003,train,lipo
1835,1835,2009,0.5652173913043478,<lipo>|Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,<lipo>|OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,1.02,1.08,-0.06000000000000005,train,lipo
1836,1836,1942,0.40425531914893614,<lipo>|Cc1ccc(cc1)c2cc(C(=O)N3CCOCC3)c4cc(C)ccc4n2,<lipo>|COc1ccc(cc1)c2cc(O)c3cc(Cl)ccc3n2,3.6,2.7,0.8999999999999999,train,lipo
1837,1837,3220,0.45454545454545453,<lipo>|NC(=O)Nc1sc(cc1C(=O)N)c2ccc(OCCN3CCCCC3)cc2,<lipo>|Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1.2,4.13,-2.9299999999999997,train,lipo
1838,1838,2521,0.4260869565217391,<lipo>|CN([C@H](CN1CCCC1)c2ccccc2)C(=O)Cc3ccc(Cl)c(Cl)c3,<lipo>|Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(Cc4ccccc4)C3)CC2)cc1Cl,3.42,4.26,-0.8399999999999999,train,lipo
1839,1839,3187,0.6444444444444445,<lipo>|COc1ccc(OC)c(CNC(=O)c2cccnc2Oc3ccccc3)c1,<lipo>|Clc1ccccc1CNC(=O)c2cccnc2Oc3ccccc3,3.52,3.68,-0.16000000000000014,train,lipo
1840,1840,2127,0.6065573770491803,<lipo>|O=C(CS(=O)(=O)c1ccccc1)c2ccccc2,<lipo>|O=C(CCc1ccccc1)c2ccccc2,1.86,3.77,-1.91,train,lipo
1841,1841,2090,0.4126984126984127,<lipo>|CC(C)NCC(O)COc1nccs1,<lipo>|CC(C)NCC(O)COc1ccccc1CC=C,-0.97,0.99,-1.96,train,lipo
1842,1842,3091,0.8518518518518519,<lipo>|C[C@@H](NC(=O)[C@H]1CCCNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,<lipo>|C[C@@H](NC(=O)C1CCNCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1.69,0.4,1.29,train,lipo
1843,1843,2363,0.5591397849462365,<lipo>|Cc1c(Oc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)C(F)(F)F,<lipo>|Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,2.28,-0.98,3.26,train,lipo
1844,1844,3068,0.5903614457831325,<lipo>|O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,<lipo>|O=C(CSc1ccccc1)N2CCN(CC2)C(=O)c3occc3,3.2,1.6,1.6,train,lipo
1845,1845,3157,0.45454545454545453,<lipo>|O=C1Nc2ccccc2C=C1,<lipo>|Nc1ccc2ccccc2n1,1.32,1.7,-0.3799999999999999,train,lipo
1846,1846,2926,0.5233644859813084,<lipo>|CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3,<lipo>|CCCSc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3CCCCC3,1.79,0.64,1.15,train,lipo
1847,1847,1994,0.7551020408163265,<lipo>|Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2,<lipo>|O[C@H](CNC(=O)c1c[nH]nc1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.02,3.34,-0.31999999999999984,train,lipo
1848,1848,2727,0.3129251700680272,<lipo>|CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)c4nccc5ccccc45,<lipo>|O=C(Nc1cccnc1C(=O)NCC2CCOCC2)c3cccc4ccccc34,1.16,4.4,-3.24,train,lipo
1849,1849,3019,0.6824324324324325,<lipo>|COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,<lipo>|CN(C)C(=O)CN1CCN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CC1,4.09,4.13,-0.040000000000000036,train,lipo
1850,1850,3157,0.3508771929824561,<lipo>|c1ccc2c(c1)nnn2c3ccncc3,<lipo>|Nc1ccc2ccccc2n1,1.69,1.7,-0.010000000000000009,train,lipo
1851,1851,3126,0.7471264367816092,<lipo>|Cn1ccc2c(cccc12)c3nc(CS(=O)(=O)C)cc(n3)N4CCOCC4,<lipo>|CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,2.0,1.7,0.30000000000000004,train,lipo
1852,1852,3298,0.43137254901960786,<lipo>|COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,<lipo>|COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,1.99,2.99,-1.0000000000000002,train,lipo
1853,1853,1857,0.45098039215686275,<lipo>|C1CNCC(C1)c2nc3ccccc3s2,<lipo>|Nc1nc2ccccc2s1,1.0,2.0,-1.0,train,lipo
1854,1854,2593,0.84,<lipo>|OC(=O)Cc1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,<lipo>|OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1.58,1.83,-0.25,train,lipo
1855,1855,2903,0.5038759689922481,<lipo>|COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,<lipo>|COc1ccc2SCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,2.55,1.78,0.7699999999999998,train,lipo
1856,1856,2766,0.68,<lipo>|Nc1nc2cc3CCN(Cc4cnc[nH]4)CCc3cc2s1,<lipo>|Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,-0.12,1.06,-1.1800000000000002,train,lipo
1857,1857,2313,0.5384615384615384,<lipo>|Nc1nc2ccccc2s1,<lipo>|Nc1nc2ccc(F)cc2s1,2.0,2.2,-0.20000000000000018,train,lipo
1858,1858,3306,0.8144329896907216,<lipo>|O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,<lipo>|O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,0.98,0.12,0.86,train,lipo
1859,1859,1936,0.3548387096774194,<lipo>|CC(C)(C)c1ccc(cc1)C2=NC(=O)C(CC(=O)O)S2,<lipo>|CC(C)(C)c1ccc(cc1)c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br,-0.1,4.3,-4.3999999999999995,train,lipo
1860,1860,2114,0.46236559139784944,<lipo>|COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,<lipo>|COc1ccccc1CNC(=O)c2ccc3cnccc3n2,3.2,1.8,1.4000000000000001,train,lipo
1861,1861,3048,0.38823529411764707,<lipo>|C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3cccc(c3)C#N,<lipo>|N#Cc1cccc(c1)c2onc(n2)c3ccccn3,0.4,2.2,-1.8000000000000003,train,lipo
1862,1862,3249,0.7230769230769231,<lipo>|O=C(NCCSCc1ccccc1)c2ccccc2,<lipo>|O=C(NCCCCc1ccccc1)c2ccccc2,3.3,3.8,-0.5,train,lipo
1863,1863,2627,0.8,<lipo>|C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)F,<lipo>|C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)(F)F,2.85,3.95,-1.1,train,lipo
1864,1864,3004,1.0,<lipo>|OCC(=O)N1CCC[C@@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,<lipo>|OCC(=O)N1CCC[C@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,3.71,3.62,0.08999999999999986,train,lipo
1865,1865,2377,0.4351851851851852,<lipo>|Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c3cccc4cccnc34)c(C)c1,<lipo>|Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c3ccc(F)cc3)cc1,3.9,2.9,1.0,train,lipo
1866,1866,2783,0.7711864406779662,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccccc4,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(cc4)S(=O)(=O)C,4.0,2.86,1.1400000000000001,train,lipo
1867,1867,3235,0.28735632183908044,<lipo>|CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,<lipo>|CCS(=O)(=O)c1ccc(cc1)c2cc(Cl)ccc2OCC(=O)O,-0.4,-0.78,0.38,train,lipo
1868,1868,3230,0.45132743362831856,<lipo>|COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,<lipo>|OC(=O)c1[nH]c2ccccc2c1CCCOc3cccc4ccccc34,3.27,2.75,0.52,train,lipo
1869,1869,3200,0.9,<lipo>|CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,<lipo>|CCS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-0.51,-0.11,-0.4,train,lipo
1870,1870,1993,0.3103448275862069,<lipo>|COc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C,<lipo>|C[C@@H]1C2CCCC1(CCN2C)c3cccc(O)c3,0.8,0.52,0.28,train,lipo
1871,1871,1895,1.0,<lipo>|CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,<lipo>|CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,2.46,2.42,0.040000000000000036,train,lipo
1872,1872,3052,0.8823529411764706,<lipo>|Clc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<lipo>|Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.59,1.79,0.7999999999999998,train,lipo
1873,1873,2912,0.4,<lipo>|CC1CC(=O)Nc2ccccc2N1,<lipo>|CC1(C)C(=O)Nc2ccccc12,0.56,2.3,-1.7399999999999998,train,lipo
1874,1874,1971,0.38738738738738737,<lipo>|COc1ccc(cc1)c2csc(n2)N(CCCN3CCOCC3)C(=O)c4occc4,<lipo>|COc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3occc3,3.34,2.42,0.9199999999999999,train,lipo
1875,1875,3126,0.45081967213114754,<lipo>|CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,<lipo>|CS(=O)(=O)Cc1cc(nc(n1)c2cccc3[nH]ccc23)N4CCOCC4,3.3,1.7,1.5999999999999999,train,lipo
1876,1876,3224,0.26,<lipo>|CN(C)c1ncnc2nc[nH]c12,<lipo>|Nc1ncnc2[nH]ccc12,0.95,1.78,-0.8300000000000001,train,lipo
1877,1877,2350,0.6304347826086957,<lipo>|[O-][S+](CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)c4ccccc4,<lipo>|CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-0.51,0.45,-0.96,train,lipo
1878,1878,2889,0.8169014084507042,<lipo>|COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,<lipo>|COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,3.1,3.5,-0.3999999999999999,train,lipo
1879,1879,2003,0.7777777777777778,<lipo>|COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,<lipo>|COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN5CCOCC5,3.5,2.7,0.7999999999999998,train,lipo
1880,1880,2791,0.5072463768115942,<lipo>|OC1(C(=O)Nc2ccccc12)c3ccccc3,<lipo>|OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,1.71,2.41,-0.7000000000000002,train,lipo
1881,1881,2401,0.36363636363636365,<lipo>|SC1=Nc2[nH]cnc2C(=O)N1,<lipo>|O=C1NC=Nc2[nH]ncc12,-1.48,-0.42,-1.06,train,lipo
1882,1882,3282,0.45614035087719296,<lipo>|Clc1ccc(cc1Cl)[C@]23CNC[C@H]2C3,<lipo>|Clc1ccc(cc1Cl)C2CNCC=CC2,1.96,1.86,0.09999999999999987,train,lipo
1883,1883,2279,0.3125,<lipo>|COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,<lipo>|Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4cnc5c(N)ncnc45,1.67,2.6,-0.9300000000000002,train,lipo
1884,1884,2371,0.375,<lipo>|Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,<lipo>|CC1=NC(C)(N=C1N)c2cccc(c2)c3cccnc3,1.3,1.7,-0.3999999999999999,train,lipo
1885,1885,2294,0.6984126984126984,<lipo>|CC(Nc1ncnc2ccccc12)c3ccccc3,<lipo>|N(c1ccccc1)c2ncnc3ccccc23,3.4,2.94,0.45999999999999996,train,lipo
1886,1886,2127,0.5,<lipo>|OC(=O)c1cn(Cc2ccccc2)c3ccccc13,<lipo>|O=C(CCc1ccccc1)c2ccccc2,1.19,3.77,-2.58,train,lipo
1887,1887,2855,0.3161764705882353,<lipo>|C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c3cc4c(cn(C)c4cc3Cl)C(=O)C(=O)N(C)C,<lipo>|C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3,3.6,1.66,1.9400000000000002,train,lipo
1888,1888,2174,0.5294117647058824,<lipo>|CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)c4cnccn4)c(F)c2,<lipo>|CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3cc(nn3)C#N,1.49,0.8,0.69,train,lipo
1889,1889,2792,0.7840909090909091,<lipo>|CNC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,<lipo>|CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,-0.54,0.79,-1.33,train,lipo
1890,1890,2538,0.8113207547169812,<lipo>|O[C@@H](CNCCc1ccc(CNCCc2ccccc2)cc1)c3ccc(O)c4NC(=O)Sc34,<lipo>|O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,1.11,-0.25,1.36,train,lipo
1891,1891,2773,0.941747572815534,<lipo>|Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,<lipo>|Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.72,3.2,0.52,train,lipo
1892,1892,2658,0.5068493150684932,<lipo>|COc1cnc(nc1NC(C)C)c2ccccn2,<lipo>|COc1cnc(nc1N2CCOCC2)c3ccccn3,2.01,1.52,0.48999999999999977,train,lipo
1893,1893,3269,0.5222222222222223,<lipo>|COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(Cl)cc3)c1,<lipo>|Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,2.82,3.79,-0.9700000000000002,train,lipo
1894,1894,2774,0.8017241379310345,<lipo>|Cn1cc(cc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56)C#N,<lipo>|Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,4.27,3.62,0.6499999999999995,train,lipo
1895,1895,2744,0.4056603773584906,<lipo>|CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,<lipo>|Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,2.42,1.98,0.43999999999999995,train,lipo
1896,1896,3020,0.5877192982456141,<lipo>|OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,<lipo>|CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,2.48,2.51,-0.029999999999999805,train,lipo
1897,1897,2304,0.8387096774193549,<lipo>|CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,<lipo>|CN(CCO)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,3.99,3.38,0.6100000000000003,train,lipo
1898,1898,2299,0.28205128205128205,<lipo>|Nc1cc(nc(N)[n+]1[O-])N2CCCCC2,<lipo>|Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3,0.77,2.25,-1.48,train,lipo
1899,1899,3333,0.3425925925925926,<lipo>|C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,<lipo>|Clc1ccc2NC(=O)CN(C(c3ccccc3)c2c1)C(=O)c4occc4,2.75,3.0,-0.25,train,lipo
