,ID1,ID2,Similarity,comp1,comp2,prop
397,397,888,0.5714285714285714,Nc1ccc(Cl)cc1,Cc1ccc(N)cc1,-0.44999999999999996
398,398,514,0.47368421052631576,c1(O)c(C)ccc(C(C)C)c1,CC(C)c1ccc(C)cc1,1.69
399,399,832,0.6,Cc1ccc(O)c(C)c1,Cc1ccc(C)c(C)c1,2.12
400,400,410,0.6595744680851063,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,0.5939999999999994
401,401,441,0.3559322033898305,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,COc1ccc(Cl)cc1,-0.8300000000000001
402,402,487,0.29545454545454547,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2,Fc1c[nH]c(=O)[nH]c1=O,-2.853
403,403,527,0.88,CCCCCCCC,CCCCCCCCC,0.6399999999999997
404,404,891,0.5806451612903226,CCNc1ccccc1,NNc1ccccc1,-1.77
405,405,536,0.5454545454545454,CC(C)CC(C)C,CC(C)CC(C)O,-3.46
406,406,901,0.46153846153846156,CC(C)Cl,CCC(C)C,1.7700000000000002
407,407,551,0.35714285714285715,NC(=O)N,NC(=O)CCl,0.98
408,408,687,0.75,Clc1ccc(cc1)c2cccc(Cl)c2Cl,Clc1ccc(cc1)c2c(Cl)cccc2Cl,-0.15000000000000036
409,409,649,0.8888888888888888,CCCCCCCC(=O)C,CCCCCCC(=O)C,-0.5300000000000002
410,410,623,0.2826086956521739,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,CC(C)C(=O)C(C)C,-3.58
411,411,585,0.6842105263157895,c1c(Br)ccc2ccccc12,Oc1ccc2ccccc2c1,-2.1200000000000006
412,412,862,0.5254237288135594,CCC1(CCC(=O)NC1=O)c2ccccc2,CCC1(C(=O)NCNC1=O)c2ccccc2,0.30299999999999994
413,413,874,0.6666666666666666,CC(C)c1ccccc1,CC(O)c1ccccc1,-2.35
414,414,854,0.4146341463414634,CC1CCCCC1NC(=O)Nc2ccccc2,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,1.8049999999999997
415,415,806,0.7380952380952381,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCCSCC,0.1200000000000001
416,416,852,0.29411764705882354,C/C=C/C=O,C=CC=O,-0.24999999999999994
417,417,631,0.5128205128205128,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,0.96
418,418,864,0.2,CSSC,CC,-0.07999999999999985
419,419,691,0.7777777777777778,c1ccc2c(c1)ccc3ccccc32,c1ccc2c(c1)ccc3c4ccccc4ccc23,2.7970000000000006
420,420,546,0.9285714285714286,O=C2NC(=O)C1(CCCCCC1)C(=O)N2,O=C2NC(=O)C1(CCCCC1)C(=O)N2,-0.1080000000000001
421,421,848,0.8072289156626506,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,1.1
422,422,819,0.3103448275862069,C1CCCCC1,OC1CCCCC1,-2.66
423,423,737,0.5789473684210527,Cc1c2ccccc2cc3ccccc13,Cc1c2ccccc2c(C)c3ccccc13,0.6800000000000006
424,424,816,0.47368421052631576,CC(=C)C1CC=C(C)C(=O)C1,CC1=CCC(CC1)C(C)=C,2.1999999999999997
425,425,778,0.3783783783783784,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.5620000000000003
426,426,492,0.5714285714285714,Brc1cccc(Br)c1,Fc1cccc(Br)c1,-0.8700000000000001
427,427,901,0.38095238095238093,CCCOC(C)C,CCC(C)C,1.84
428,428,613,0.7848101265822784,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-0.6099999999999999
429,429,596,0.2702702702702703,CCC(Br)(CC)C(=O)NC(N)=O,CCC(C)(C)CC,1.5500000000000003
430,430,465,0.6451612903225806,CCCCCOC(=O)C,CCCCCOC(=O)CC,-0.6099999999999999
431,431,435,0.7272727272727273,CCCCCCCCl,CCCCCCl,-1.27
432,432,773,0.65,CC(C)CCCO,CC(C)CCO,-0.6299999999999999
433,433,677,0.52,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0.041999999999999815
434,434,704,0.5584415584415584,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,0.39999999999999947
435,435,791,0.5238095238095238,CCCCCCl,CCCCCO,-2.13
436,436,619,0.5925925925925926,CC(C)CCOC(=O)C,CC(C)COC(=O)C,-0.71
437,437,800,0.6326530612244898,Clc1cccc(Cl)c1c2ccccc2,Clc1ccc(cc1Cl)c2ccccc2,1.1799999999999997
438,438,517,0.5161290322580645,Oc1ccc(C=O)cc1,Oc1ccc(Br)cc1,0.13000000000000012
439,439,801,0.6086956521739131,CCC(C)(O)CC,CCCC(C)(O)CC,0.62
440,440,720,0.2857142857142857,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-3.16
441,441,772,0.5666666666666667,COc1ccc(Cl)cc1,Cc1ccc(Cl)cc1,0.30000000000000027
442,442,891,0.59375,NC(=S)Nc1ccccc1,NNc1ccccc1,-1.84
443,443,858,0.6428571428571429,OCc1ccccc1,CCc1ccccc1,2.37
444,444,706,0.16666666666666666,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,0.4950000000000001
445,445,868,0.7358490566037735,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl,-0.3700000000000001
446,446,705,0.4153846153846154,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,COP(=S)(OC)SCC(=O)N(C)C=O,-2.4370000000000003
447,447,619,0.34782608695652173,COC(=O)C,CC(C)COC(=O)C,1.67
448,448,873,0.4107142857142857,CCNc1nc(NC(C)(C)C)nc(OC)n1,CCNc1nc(Cl)nc(NCC)n1,1.311
449,449,538,0.4523809523809524,Cc1c[nH]c2ccccc12,Cc1cccc2ccccc12,1.2800000000000002
450,450,542,0.5789473684210527,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,0.41999999999999993
451,451,835,0.6666666666666666,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(Cl)cc1,1.813
452,452,550,0.38333333333333336,CN(C)c1nc(nc(n1)N(C)C)N(C)C,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.414
453,453,740,0.7428571428571429,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,0.2969999999999997
454,454,550,0.4,CCCCc1c(C)nc(nc1O)N(C)C,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-0.29000000000000026
455,455,585,0.5121951219512195,c1ccc2cnccc2c1,Oc1ccc2ccccc2c1,0.8299999999999998
456,456,869,0.5,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1.4100000000000001
457,457,724,0.3269230769230769,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O,0.18999999999999995
458,458,741,0.7894736842105263,Cc1ccc(C)c2ccccc12,Cc1cccc2c(C)cccc12,0.5389999999999997
459,459,640,0.4594594594594595,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-2.4399999999999995
460,460,883,0.5714285714285714,Cc1ccccc1C,Cc1ccccc1Br,-0.5699999999999998
461,461,764,0.3220338983050847,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,FC(F)(F)c1ccccc1,-1.537
462,462,493,0.4583333333333333,CCCC#C,CCCCCCC#C,2.0200000000000005
463,463,737,0.49122807017543857,c1ccc2c(c1)[nH]c3ccccc32,Cc1c2ccccc2c(C)c3ccccc13,1.3000000000000007
464,464,504,0.375,COC=O,CCOC=O,0.42999999999999994
465,465,859,0.5,CCCCCOC(=O)CC,CCCCCCCC(=O)OCC,2.1100000000000003
466,466,820,0.5882352941176471,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-1.7699999999999996
467,467,761,0.35135135135135137,Brc1cc(Br)c(Br)cc1Br,Brc1cc(Br)cc(Br)c1,-1.3800000000000008
468,468,720,1.0,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-0.242
469,469,835,0.6666666666666666,CC(=O)Nc1ccc(Br)cc1,CC(=O)Nc1ccc(Cl)cc1,-0.2400000000000002
470,470,870,0.5263157894736842,CCCOCC,CCOCC,-0.5700000000000001
471,471,869,0.25,CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.023999999999999133
472,472,484,0.425,C1OC(O)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,-0.35
473,473,684,0.2222222222222222,c1ccsc1,c1ccccc1,0.30999999999999983
474,474,546,0.9230769230769231,O=C2NC(=O)C1(CCCC1)C(=O)N2,O=C2NC(=O)C1(CCCCC1)C(=O)N2,0.7109999999999999
475,475,670,0.8421052631578947,CCCCCC,CCCCCCC,0.6900000000000004
476,476,621,0.6057692307692307,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,0.5900000000000007
477,477,512,0.9047619047619048,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,1.6230000000000002
478,478,778,0.6610169491525424,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3600000000000003
479,479,898,0.5384615384615384,Clc1ccccc1,Sc1ccccc1,-0.2599999999999998
480,480,882,0.47368421052631576,CCC(C)O,CCC(O)C(C)C,1.17
481,481,498,0.5666666666666667,CCCCOCCCC,CCCCOCCO,-1.4300000000000002
482,482,525,0.75,CCCCC=C,CCCCCC=C,0.5
483,483,625,0.17391304347826086,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,1.6500000000000004
484,484,715,0.5081967213114754,OCC1OC(O)C(O)C(O)C1O,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.984
485,485,813,0.7916666666666666,CCCCC(C)(C)O,CCCCCC(C)(C)O,0.6399999999999999
486,486,804,0.48,c1cnc2c(c1)ccc3ncccc23,Oc1cccc2cccnc12,-0.26000000000000023
487,487,732,0.3939393939393939,Fc1c[nH]c(=O)[nH]c1=O,O=c1cc[nH]c(=O)[nH]1,0.41100000000000025
488,488,745,0.7857142857142857,CCCCCCCCC=C,CCCCCCC=C,-1.0699999999999994
489,489,610,0.65,O=N(=O)c1ccccc1N(=O)=O,Cc1c(cccc1N(=O)=O)N(=O)=O,-0.10000000000000009
490,490,853,0.559322033898305,C1c2ccccc2c3ccc4ccccc4c13,Cc1cccc2c1Cc3ccccc32,-1.46
491,491,888,0.5161290322580645,CCc1ccc(C)cc1,Cc1ccc(N)cc1,-1.9
492,492,883,0.3333333333333333,Fc1cccc(Br)c1,Cc1ccccc1Br,-0.43999999999999995
493,493,672,0.88,CCCCCCC#C,CCCCCCCC#C,0.5800000000000001
494,494,784,0.5555555555555556,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-0.35999999999999943
495,495,515,0.4444444444444444,Cc1cc(C)c(C)cc1C,Cc1cc(C)c(O)c(C)c1,-2.54
496,496,748,0.3333333333333333,ClC=C(Cl)Cl,ClC(=C(Cl)Cl)Cl,0.5800000000000001
497,497,531,0.5238095238095238,CC(C)C(C)O,CC(C)C(O)C(C)C,1.04
498,498,601,0.4642857142857143,CCCCOCCO,CCCCCCO,0.8200000000000001
499,499,804,0.6,Oc1cccc2ncccc12,Oc1cccc2cccnc12,-0.1200000000000001
500,500,539,0.375,CCC(CC)C=O,CCC(C)CC,2.16
501,501,807,0.39285714285714285,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,1.7839999999999998
502,502,590,0.7272727272727273,CCCCCCCCCC(C)O,CCCCCCC(C)O,-0.8500000000000001
503,503,718,0.45,CCCCOC,CCCCC,2.1900000000000004
504,504,751,0.4444444444444444,CCOC=O,CCOC=C,1.0
505,505,823,0.2916666666666667,Cc2cccc3sc1nncn1c23,Cc1cccc(C)c1C,1.1300000000000003
506,506,888,0.5714285714285714,Cc1ccc(O)cc1,Cc1ccc(N)cc1,0.48
507,507,664,0.5098039215686274,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,CC(C)c1ccc(NC(=O)N(C)C)cc1,0.052999999999999936
508,508,851,0.4146341463414634,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,-1.6400000000000001
509,509,558,0.6730769230769231,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,Cc2c(N)c(=O)n(c1ccccc1)n2C,0.26
510,510,530,0.576271186440678,c1ccccc1NC(=O)c2c(O)cccc2,O=C(Nc1ccccc1)Nc2ccccc2,-0.43999999999999995
511,511,696,0.30120481927710846,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-1.6320000000000006
512,512,878,0.735632183908046,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.8310000000000004
513,513,609,0.5344827586206896,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,0.6260000000000003
514,514,888,0.53125,CC(C)c1ccc(C)cc1,Cc1ccc(N)cc1,-2.56
515,515,832,0.47058823529411764,Cc1cc(C)c(O)c(C)c1,Cc1ccc(C)c(C)c1,1.2600000000000002
516,516,669,0.6046511627906976,O=N(=O)c1cccc2ccccc12,Nc1cccc2ccccc12,-1.62
517,517,588,0.36363636363636365,Oc1ccc(Br)cc1,Oc1ccc(cc1)c2ccccc2,2.3899999999999997
518,518,852,0.38461538461538464,C=CC=C,C=CC=O,-2.44
519,519,713,0.35714285714285715,CCBr,CCCCBr,1.28
520,520,695,0.38461538461538464,O=C1NC(=O)C(=O)C(=O)N1,O=C1NC(=O)NC(=O)C1(C)C,0.492
521,521,766,0.3125,ClC(Cl)C(Cl)Cl,BrC(Cl)Cl,-0.19999999999999996
522,522,821,0.3950617283950617,CCN2c1ccccc1N(C)C(=S)c3cccnc23,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,0.4469999999999992
523,523,746,0.5581395348837209,Cc2cnc1cncnc1n2,COc2cnc1ncncc1n2,0.2849999999999999
524,524,708,0.3956043956043956,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-1.5799999999999996
525,525,745,0.8636363636363636,CCCCCC=C,CCCCCCC=C,0.7100000000000004
526,526,821,0.4418604651162791,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,1.7929999999999997
527,527,670,0.76,CCCCCCCCC,CCCCCCC,-1.3499999999999996
528,528,898,0.4827586206896552,N#Cc1ccccc1,Sc1ccccc1,1.12
529,529,739,0.65,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.8389999999999995
530,530,627,0.6862745098039216,O=C(Nc1ccccc1)Nc2ccccc2,N(c1ccccc1)c2ccccc2,0.3540000000000001
531,531,897,0.52,CC(C)C(O)C(C)C,CC(C)C(C)C(C)C,3.58
532,532,692,0.7272727272727273,CCCCCBr,CCCCCCCBr,1.3499999999999996
533,533,605,0.40540540540540543,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,0.7470000000000003
534,534,750,0.9230769230769231,CCCCCCCCC(=O)OCC,CCCCCCCCCC(=O)OCC,0.2999999999999998
535,535,802,0.5652173913043478,Cn1cnc2n(C)c(=O)[nH]c(=O)c12,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-1.6470000000000002
536,536,882,0.4166666666666667,CC(C)CC(C)O,CCC(O)C(C)C,-0.10000000000000009
537,537,719,0.7111111111111111,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,O=C1NC(=O)NC(=O)C1(CC)CC=C,-0.46299999999999986
538,538,669,0.6842105263157895,Cc1cccc2ccccc12,Nc1cccc2ccccc12,-1.7800000000000002
539,539,714,0.5,CCC(C)CC,CCCCC(C)CC,1.48
540,540,766,0.45454545454545453,CC(Cl)Cl,BrC(Cl)Cl,0.25
541,541,560,0.3333333333333333,C=CCCC=C,C=CCS(=O)SCC=C,-1.85
542,542,624,0.325,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,0.7400000000000002
543,543,714,0.19696969696969696,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,CCCCC(C)CC,-0.03000000000000025
544,544,680,0.6470588235294118,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,2.5500000000000003
545,545,689,0.4186046511627907,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,CCOC(=O)c1ccccc1C(=O)OCC,-4.287000000000001
546,546,695,0.425531914893617,O=C2NC(=O)C1(CCCCC1)C(=O)N2,O=C1NC(=O)NC(=O)C1(C)C,-1.318
547,547,577,0.42696629213483145,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,-0.0680000000000005
548,548,898,0.5384615384615384,Ic1ccccc1,Sc1ccccc1,-0.8899999999999997
549,549,590,0.875,CCCCCC(C)O,CCCCCCC(C)O,0.5399999999999998
550,550,879,0.2857142857142857,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,CN(C)C(=O)N(C)C,-2.8899999999999997
551,551,630,0.3,NC(=O)CCl,CCOC(=O)N,-0.87
552,552,813,0.6,CCCC(C)(C)O,CCCCCC(C)(C)O,1.23
553,553,630,0.2857142857142857,CCCC(C)(COC(N)=O)COC(N)=O,CCOC(=O)N,-2.657
554,554,648,0.5714285714285714,CCC(C)CO,CCC(C)CCO,0.24
555,555,616,0.1951219512195122,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,0.542
556,556,785,0.4,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C,COC(=O)c1ccccc1C(=O)OC,-3.0999999999999996
557,557,562,0.4444444444444444,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,1.129
558,558,808,0.6,Cc2c(N)c(=O)n(c1ccccc1)n2C,Cc1cc(=O)n(c2ccccc2)n1C,-1.339
559,559,842,0.23809523809523808,C1N(C(=O)NCC(C)C)C(=O)NC1,CC(C)CC(=O)C,-1.41
560,560,852,0.17857142857142858,C=CCS(=O)SCC=C,C=CC=O,-1.4
561,561,647,0.8378378378378378,CCCCCCCCCCCCO,CCCCCCCCCCO,-1.17
562,562,771,0.3484848484848485,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,CC(C)N(C(=O)CCl)c1ccccc1,-0.25
563,563,883,0.5161290322580645,CCc1ccccc1C,Cc1ccccc1Br,-0.98
564,564,873,0.4074074074074074,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,CCNc1nc(Cl)nc(NCC)n1,0.1200000000000001
565,565,706,0.6081081081081081,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-0.34499999999999975
566,566,821,0.43209876543209874,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,1.9629999999999996
567,567,802,0.5319148936170213,Cn1c(=O)n(C)c2nc[nH]c2c1=O,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.514
568,568,876,0.803921568627451,CCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCC,2.0500000000000007
569,569,725,0.22727272727272727,FC(F)(Cl)C(F)(F)Cl,CC(Cl)(Cl)Cl,-0.7400000000000002
570,570,726,0.5714285714285714,ClCCCl,ClCCCCl,0.56
571,571,876,0.7931034482758621,CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,0.22799999999999976
572,572,674,0.8072289156626506,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.79
573,573,869,0.3709677419354839,COP(=S)(OC)Oc1ccc(SC)c(C)c1,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,1.1499999999999995
574,574,662,0.39655172413793105,CN(C)C(=O)SCCCCOc1ccccc1,CN(C)C(=O)Nc1ccccc1,-2.327
575,575,732,0.3333333333333333,Nc1cc[nH]c(=O)n1,O=c1cc[nH]c(=O)[nH]1,0.3330000000000002
576,576,755,0.38095238095238093,CC1(C)C2CCC1(C)C(O)C2,CC2(C)C1CCC(C)(C1)C2=O,-0.46999999999999975
577,577,582,0.6447368421052632,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0.17300000000000004
578,578,595,0.38461538461538464,COc1ccccc1OCC(O)COC(N)=O,COc1ccccc1O,0.975
579,579,823,0.6,Cc1cccc(C)c1O,Cc1cccc(C)c1C,1.9100000000000001
580,580,639,0.4642857142857143,O=C1c2ccccc2C(=O)c3ccccc13,CC2=CC(=O)c1ccccc1C2=O,-2.1600000000000006
581,581,879,0.45454545454545453,CN(C)C(=O)C,CN(C)C(=O)N(C)C,0.17000000000000015
582,582,688,0.37362637362637363,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-0.9249999999999998
583,583,851,0.373134328358209,OCC1OC(O)(CO)C(O)C1O,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,-0.15000000000000002
584,584,835,0.5531914893617021,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,CC(=O)Nc1ccc(Cl)cc1,-1.057
585,585,620,0.5238095238095238,Oc1ccc2ccccc2c1,Oc2ccc1ncccc1c2,-0.11999999999999966
586,586,893,0.5,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,0.15000000000000036
587,587,896,0.5714285714285714,Clc1ccccc1Br,Clc1ccccc1I,0.3500000000000001
588,588,799,0.574468085106383,Oc1ccc(cc1)c2ccccc2,c1ccc(cc1)c2ccccc2,0.8649999999999998
589,589,601,0.3488372093023256,c1(O)cc(O)ccc1CCCCCC,CCCCCCO,-1.3499999999999999
590,590,670,0.5357142857142857,CCCCCCC(C)O,CCCCCCC,2.4400000000000004
591,591,715,0.3582089552238806,OC1C(O)C(O)C(O)C(O)C1O,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.594
592,592,730,0.3125,CC(C)N(=O)=O,CC(C)I,1.4699999999999998
593,593,799,0.6666666666666666,c1ccc(cc1)c2ccc(cc2)c3ccccc3,c1ccc(cc1)c2ccccc2,-2.7650000000000006
594,594,668,0.18604651162790697,CSc1nnc(c(=O)n1N)C(C)(C)C,CC(O)C(C)(C)C,-1.633
595,595,839,0.6129032258064516,COc1ccccc1O,COc1ccccc1Cl,0.5
596,596,683,0.42857142857142855,CCC(C)(C)CC,CCC(C)(C)Cl,-1.7200000000000006
597,597,774,0.75,CCCCCC=O,CCCCC=O,-0.45000000000000007
598,598,774,0.4583333333333333,CCCC/C=C/C,CCCCC=O,-2.9699999999999998
599,599,801,0.48148148148148145,CCCC(C)(C)CO,CCCC(C)(O)CC,-0.54
600,600,626,0.45454545454545453,CC(C)CC(C)(C)O,CCC(C)(C)O,-1.07
601,601,791,0.8421052631578947,CCCCCCO,CCCCCO,-0.64
602,602,778,0.47297297297297297,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-3.0820000000000007
603,603,810,0.3076923076923077,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,CNC(=O)C=C(C)OP(=O)(OC)OC,-2.9309999999999996
604,604,796,0.3333333333333333,Nc1nc(O)nc2nc[nH]c12,O=c1[nH]cnc2nc[nH]c12,-1.105
605,605,624,0.37209302325581395,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-0.9100000000000001
606,606,765,0.43283582089552236,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,2.012
607,607,811,0.42857142857142855,Cc1cc(no1)C(=O)NNCc2ccccc2,NC(=O)NCc1ccccc1,-1.511
608,608,726,0.35714285714285715,ClCCl,ClCCCCl,0.9900000000000001
609,609,873,0.30158730158730157,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,CCNc1nc(Cl)nc(NCC)n1,0.13899999999999935
610,610,877,0.4666666666666667,Cc1c(cccc1N(=O)=O)N(=O)=O,O=N(=O)c1cccc(c1)N(=O)=O,-0.71
